date,seed_20260801,seed_20260812,seed_20260823,seed_mean,year,age,block,stress
2023-02-13,0.08417311021438272,0.10776254281489256,0.0991427049873609,0.09702611933887872,2023,25,1,False
2023-02-14,-0.0034928295007332017,-0.009981871939864896,-0.007390788972744144,-0.006955163471114081,2023,26,1,False
2023-02-15,0.08041349108566659,0.09328746372744964,0.07108047491123638,0.08159380990811754,2023,27,1,False
2023-02-16,0.016065839759036502,-0.013140770491117159,0.014914466893307343,0.00594651205374223,2023,28,1,True
2023-02-17,0.1037320334459972,0.136746603324087,0.12237907979118526,0.12095257218708981,2023,29,1,False
2023-02-20,0.02350991865171793,0.021902858121447027,0.030027771911858264,0.02514684956167441,2023,30,1,False
2023-02-21,0.01819067775706759,0.00778822814723189,0.010283345883902157,0.01208741726273388,2023,31,1,False
2023-02-22,0.12927717182952483,0.1126839181637302,0.137915134996001,0.12662540832975203,2023,32,1,False
2023-02-23,0.06466261756235121,0.09017597800526779,0.07390145402998591,0.07624668319920164,2023,33,1,False
2023-02-24,0.028410021189967036,0.02973551838407818,0.050759541654161765,0.03630169374273566,2023,34,1,False
2023-02-27,0.0663205201885522,0.06163445307125562,0.07482345620694648,0.06759280982225142,2023,35,1,False
2023-02-28,0.004704614466813167,0.01979724733120258,0.005320782769897608,0.009940881522637784,2023,36,1,False
2023-03-01,0.04575801035163445,0.043020323322318234,0.058533032593493205,0.0491037887558153,2023,37,1,False
2023-03-02,0.09008339492840127,0.06402652125176105,0.07254495289048342,0.07555162302354858,2023,38,1,False
2023-03-03,0.06724625764900527,0.08896184653639859,0.08438660718954613,0.08019823712498333,2023,39,1,False
2023-03-06,0.0843713096137171,0.07115179926114362,0.06001350876157808,0.07184553921214626,2023,40,1,False
2023-03-07,0.02992309903675611,0.01999430342734963,0.05087597669099953,0.03359779305170176,2023,41,1,False
2023-03-08,0.020912694696083364,0.04172659713532999,0.027377990735333726,0.03000576085558236,2023,42,1,False
2023-03-09,0.01457529450474299,0.030825639474099005,0.02747899290240476,0.024293308960415583,2023,43,1,False
2023-03-10,0.05683502614725834,0.037317215588574516,0.05517977445897496,0.04977733873160261,2023,44,1,False
2023-03-13,0.02942469698614208,0.002363990292325987,0.013827474000643061,0.015205387093037044,2023,45,1,False
2023-03-14,0.0620471840877081,0.037276619863806,0.029084090208209026,0.042802631386574384,2023,46,1,False
2023-03-15,-0.019512688647482384,-0.012220267076079103,-0.0061539291377264325,-0.012628961620429306,2023,47,1,False
2023-03-16,-0.04974335213245693,-0.049770641772656554,-0.07883278062222515,-0.05944892484244621,2023,48,1,True
2023-03-17,0.09984870863615378,0.0816981211843925,0.08718093464915926,0.08957592148990184,2023,49,1,False
2023-03-20,0.11291643276585137,0.11827911640146374,0.11836533713959227,0.1165202954356358,2023,50,1,False
2023-03-21,0.038061966942870014,0.02954736155300779,0.05428319136018137,0.04063083995201972,2023,51,1,False
2023-03-22,-0.008382924525232175,-0.05633604276157915,-0.039268315107872785,-0.0346624274648947,2023,52,1,False
2023-03-23,0.06691975842961619,0.0651235119321368,0.06910525957313146,0.06704950997829481,2023,53,1,True
2023-03-24,-0.014935260675411375,0.0023935010054659377,0.01086564817698734,-0.0005587038309860324,2023,54,1,True
2023-03-27,0.05362208913006117,0.04338360618965245,0.06097636014130988,0.0526606851536745,2023,55,1,True
2023-03-28,0.0999150157978885,0.08997705380511176,0.11310555960733745,0.10099920973677923,2023,56,1,False
2023-03-29,0.1011066576256539,0.06377059330024824,0.07817027326272587,0.08101584139620933,2023,57,1,False
2023-03-30,0.1241099244923222,0.15448171225893573,0.1418784089295276,0.14015668189359518,2023,58,1,False
2023-03-31,0.009682347381322686,-0.0006074764583551235,0.01622489086395939,0.00843325392897565,2023,59,1,True
2023-04-03,-0.012299161874454706,0.00011891673462599408,-0.010494323596050145,-0.007558189578626286,2023,60,1,True
2023-04-04,0.0052037921326998715,-0.012494001017004198,-0.010056737809884959,-0.005782315564729762,2023,61,2,True
2023-04-06,0.14278275356452208,0.11333544988734626,0.13363705902461612,0.1299184208254948,2023,62,2,True
2023-04-07,0.08090090528548156,0.07156427911162958,0.07950633643099835,0.0773238402760365,2023,63,2,True
2023-04-10,0.041993709364908406,0.02883005454150411,0.03458552044347,0.035136428116627504,2023,64,2,True
2023-04-11,0.017535163623035588,0.022672429239910384,0.00791653138283121,0.016041374748592394,2023,65,2,True
2023-04-12,0.03560302195807672,0.02639883644364955,0.033439806815459217,0.0318138884057285,2023,66,2,True
2023-04-13,0.09845785659068705,0.07124158365169006,0.09228285685859022,0.0873274323669891,2023,67,2,True
2023-04-14,0.07791492408682132,0.05780277988812968,0.06380946884493624,0.06650905760662908,2023,68,2,True
2023-04-17,0.0462596304723246,0.024268813968433393,0.03819401191633515,0.036240818785697716,2023,69,2,False
2023-04-18,-0.005759283488830659,0.011492225928726509,0.005609156962276459,0.003780699800724103,2023,70,2,False
2023-04-19,0.02240359326513938,0.027787641215893305,0.02995998138631077,0.026717071955781154,2023,71,2,True
2023-04-20,0.023645487640945137,0.03241277161531713,0.04029349551502542,0.032117251590429226,2023,72,2,True
2023-04-21,0.08521973521272037,0.07106268609657335,0.08438136547279303,0.08022126226069558,2023,73,2,True
2023-04-24,0.039735642197066205,0.046263039785426556,0.039701297228480585,0.041899993070324444,2023,74,2,True
2023-04-25,0.034207417763079666,0.03968085880762751,0.04102934746585883,0.03830587467885534,2023,75,2,True
2023-04-26,0.07511128558109072,0.06587375754648567,0.08297502919053898,0.07465335743937178,2023,76,2,True
2023-04-27,0.08538137868504103,0.06276005395656127,0.07184519581608415,0.07332887615256214,2023,77,2,True
2023-04-28,0.02415526464032973,0.00972732865577685,-0.0003362797452791415,0.01118210451694248,2023,78,2,True
2023-05-04,-0.031806745446334724,-0.03254851813493622,-0.02692507858635799,-0.03042678072254298,2023,79,2,True
2023-05-05,0.019282045357348232,-0.005204768698464127,0.0031505309722445673,0.005742602543709557,2023,80,2,True
2023-05-08,0.042896905577156294,0.009254931249530486,0.027264402835218044,0.026472079887301606,2023,81,2,True
2023-05-09,0.10419187050263672,0.08767564056331868,0.1019933346834135,0.09795361524978963,2023,82,2,True
2023-05-10,0.10650520782499992,0.09516453185920926,0.09053419811273034,0.09740131259897984,2023,83,2,True
2023-05-11,0.07742830475315979,0.07553751049082276,0.0680430380795484,0.07366961777451032,2023,84,2,False
2023-05-12,0.07568863604183927,0.0554736946640333,0.08847130027541442,0.07321121032709567,2023,85,2,True
2023-05-15,0.03018663607376642,0.019951455316648544,0.030129634372054986,0.026755908587489982,2023,86,2,False
2023-05-16,0.06982202552060511,0.0827522753364799,0.08673315026217544,0.07976915037308681,2023,87,2,False
2023-05-17,0.01467806692938529,0.02685360443498554,0.007520046985040523,0.01635057278313712,2023,88,2,False
2023-05-18,0.07625381184700519,0.10381220196501885,0.110312990387993,0.09679300140000568,2023,89,2,True
2023-05-19,0.06150634505820113,0.06409179580420199,0.07069232709797561,0.06543015598679292,2023,90,2,False
2023-05-22,0.051263525552730546,0.052482979487928474,0.058815055539758715,0.05418718686013924,2023,91,2,False
2023-05-23,-0.014235934915075393,-0.0012191925111377604,0.0013436669254135035,-0.004703820166933216,2023,92,2,False
2023-05-24,0.08406431593627402,0.09045738024812153,0.08753958463623793,0.08735376027354451,2023,93,2,False
2023-05-25,0.05982587196718033,0.05002395030530785,0.06791253354531318,0.05925411860593379,2023,94,2,True
2023-05-26,0.022191871327521383,0.02184981938801169,0.02232530098010334,0.022122330565212137,2023,95,2,True
2023-05-29,0.07248991390268072,0.05592720776076103,0.06792277732196317,0.06544663299513498,2023,96,2,False
2023-05-30,-0.05760885549016095,-0.05416295193997222,-0.04342083542095498,-0.05173088095036271,2023,97,2,False
2023-05-31,0.05931708738125828,0.038193058335674594,0.03367021880000099,0.043726788172311286,2023,98,2,True
2023-06-01,0.08295786716807618,0.044298556441987956,0.07323238192581866,0.06682960184529427,2023,99,2,True
2023-06-02,0.07249089853603098,0.07441227336435384,0.06129044816257662,0.06939787335432047,2023,100,2,False
2023-06-05,0.02344486359321138,0.03329819625798614,0.011392770082720582,0.022711943311306035,2023,101,2,False
2023-06-06,0.02489944953537175,0.024284244850892436,0.0036299478820202937,0.017604547422761494,2023,102,2,False
2023-06-07,0.031135213640402677,-0.004797415550068483,0.022780854718035565,0.016372884269456586,2023,103,2,False
2023-06-08,0.08421622320334073,0.09892686183043388,0.09441879922310491,0.0925206280856265,2023,104,2,True
2023-06-09,0.12030690607023661,0.11999329019577731,0.12457254814864256,0.12162424813821883,2023,105,2,True
2023-06-12,0.024780191188105326,0.014498383339650258,0.008264439043182208,0.015847671190312596,2023,106,2,False
2023-06-13,0.06760806460456036,0.05733300508665531,0.053875597678299164,0.059605555789838276,2023,107,2,False
2023-06-14,0.04584709950991941,0.01873908580177101,0.039612052983346434,0.03473274609834562,2023,108,2,True
2023-06-15,0.052204302629925786,0.028297876737303655,0.04038762473388292,0.04029660136703745,2023,109,2,True
2023-06-16,0.0195956611887578,0.04754719406768069,0.03857691415335485,0.035239923136597774,2023,110,2,False
2023-06-19,-0.006313785738126305,-0.006010597857867587,-0.005222711376879604,-0.0058490316576244985,2023,111,2,True
2023-06-20,0.021387804225164977,-0.01438384661531483,-0.003950928113219896,0.00101767649887675,2023,112,2,True
2023-06-21,-0.011807629820509574,-0.034933401924050665,-0.022675327597249467,-0.0231387864472699,2023,113,2,True
2023-06-26,0.06432020824986724,0.06754330757441805,0.06127522556860887,0.06437958046429805,2023,114,2,False
2023-06-27,0.025987544382905285,0.011266895801669344,0.0026034889903187816,0.013285976391631137,2023,115,2,False
2023-06-28,-0.008485113937475744,0.01917581333275106,0.01641165860660415,0.009034119333959824,2023,116,2,True
2023-06-29,0.050927434031518115,0.05412905468175756,0.04314556155198419,0.04940068342175329,2023,117,2,True
2023-06-30,0.1328594595966764,0.09736984637367631,0.10426626824253221,0.1114985247376283,2023,118,2,True
2023-07-03,-0.0028770169622962067,-0.0205292819408657,0.005745315599640117,-0.005886994434507264,2023,119,2,False
2023-07-04,0.037748058452488374,0.01801024036606678,0.01283023775389606,0.022862845524150407,2023,120,2,False
2023-07-05,0.06050365777657188,0.07550381616929515,0.06601973885755774,0.06734240426780826,2023,121,3,False
2023-07-06,0.00603335029272377,0.011871131351270473,0.011489056096956727,0.009797845913650323,2023,122,3,False
2023-07-07,0.08939261259433327,0.09471710795311958,0.10353195985089467,0.0958805601327825,2023,123,3,False
2023-07-10,0.07733667477799423,0.07038496105052344,0.07946531378172682,0.07572898320341483,2023,124,3,False
2023-07-11,-0.021025864937261697,0.004908665040108782,-0.008076332134459347,-0.008064510677204087,2023,125,3,False
2023-07-12,0.012100657936806427,0.020154752117301097,0.03153431046694395,0.021263240173683823,2023,126,3,False
2023-07-13,0.036437715507446324,0.028770057302195586,0.01726835936222456,0.027492044057288823,2023,127,3,True
2023-07-14,0.043706655770694346,0.04550305012750887,0.03673844798247254,0.041982717960225256,2023,128,3,False
2023-07-17,0.05771148361213112,0.08556662699972972,0.06217591739113016,0.068484676000997,2023,129,3,False
2023-07-18,0.05480221943050529,0.03874151351523339,0.03429258554657406,0.04261210616410424,2023,130,3,False
2023-07-19,0.0325034834625695,0.014483461155851954,0.016207162875378947,0.021064702497933466,2023,131,3,False
2023-07-20,0.040487088033842926,0.011906802037458471,0.02959864302284719,0.027330844364716195,2023,132,3,False
2023-07-21,0.07781747439976279,0.06016721607909071,0.08362513017319681,0.0738699402173501,2023,133,3,False
2023-07-24,0.05601290485302849,0.05588003221105228,0.07470108477540074,0.06219800727982717,2023,134,3,False
2023-07-25,0.04961850396595156,0.04604106576365771,0.05030808915407852,0.0486558862945626,2023,135,3,False
2023-07-26,-0.002556498675513638,-0.009570356458996971,-0.03520845670272766,-0.015778437279079422,2023,136,3,False
2023-07-27,0.013972824035523575,-0.0033008001553521816,-0.0020437393512990564,0.0028760948429574456,2023,137,3,True
2023-07-28,0.07397391933428811,0.05265448161516284,0.06560361393996478,0.0640773382964719,2023,138,3,False
2023-07-31,0.080734968238807,0.10192893838516395,0.06407443307853217,0.08224611323416771,2023,139,3,False
2023-08-01,0.05532582743752024,0.03303583396119613,0.031298120699051774,0.03988659403258938,2023,140,3,False
2023-08-02,0.007049989740105011,-0.0035910889564189107,0.02115198529306101,0.008203628692249037,2023,141,3,False
2023-08-03,0.04263304956265336,0.02179122834625112,0.03766629963464415,0.034030192514516215,2023,142,3,False
2023-08-04,0.01453784516374692,0.005030608923691552,0.014062513743009151,0.011210322610149209,2023,143,3,False
2023-08-07,0.08139454546104012,0.0707756140766965,0.07171483556231112,0.07462833170001591,2023,144,3,False
2023-08-08,-0.005587832503783288,0.0068557469292016,0.0005608769325512554,0.0006095971193231892,2023,145,3,False
2023-08-09,0.12941441378094576,0.10043091815181439,0.1033139425938826,0.11105309150888092,2023,146,3,False
2023-08-10,0.07182840500597143,0.08887010484007567,0.07572904731885628,0.07880918572163446,2023,147,3,False
2023-08-11,0.09425262585478938,0.08254320721500794,0.08842040603871879,0.08840541303617204,2023,148,3,False
2023-08-14,-0.0009461094582062385,-0.018014258449154438,-0.022728177766106056,-0.013896181891155579,2023,149,3,False
2023-08-15,-0.0021910331915213953,-0.008622244447589394,-0.013836611566434998,-0.008216629735181929,2023,150,3,False
2023-08-16,0.05812032412579476,0.043911946746778036,0.06834616844342037,0.056792813105331054,2023,151,3,False
2023-08-17,0.04345435770606326,0.03269040704721431,0.04169748122467066,0.03928074865931608,2023,152,3,False
2023-08-18,0.048170937626596626,0.061905378620440855,0.06791743799689948,0.05933125141464565,2023,153,3,False
2023-08-21,0.06397456164571354,0.059037995797740224,0.0597527730790785,0.06092177684084409,2023,154,3,False
2023-08-22,-0.03876805229558177,-0.0493558615505041,-0.0421382028590008,-0.04342070556836222,2023,155,3,False
2023-08-23,0.023902196318985162,0.06510264603185908,0.046475041143871354,0.0451599611649052,2023,156,3,True
2023-08-24,0.05680851008669654,0.06852775143173967,0.046587296533462455,0.05730785268396623,2023,157,3,True
2023-08-25,0.12675413106782774,0.0909125728936501,0.08184690371829531,0.09983786922659105,2023,158,3,True
2023-08-28,0.03603442601935818,0.07698184521148893,0.0649654591473329,0.05932724345939334,2023,159,3,True
2023-08-29,0.04464498398692562,0.04037276896529681,0.04196946043295915,0.042329071128393854,2023,160,3,True
2023-08-30,0.06296524707878157,0.04938837113132009,0.06258846001676999,0.05831402607562388,2023,161,3,False
2023-08-31,0.025256129037720367,0.012502873297578924,0.001036753624025325,0.012931918653108205,2023,162,3,False
2023-09-01,-0.0002710228533681565,-0.06093748005585284,-0.04254230112481839,-0.0345836013446798,2023,163,3,False
2023-09-04,0.027700973542261136,0.010749493736786889,0.04199518836565217,0.026815218548233394,2023,164,3,False
2023-09-05,-0.015627159697798574,-0.018887270606924234,-0.003912297986780187,-0.012808909430500998,2023,165,3,False
2023-09-06,0.04429206597814714,0.030635446236512317,0.030248305497987283,0.03505860590421558,2023,166,3,False
2023-09-07,-0.029288744395774648,-0.007661278002707685,-0.03312526878499634,-0.023358430394492886,2023,167,3,False
2023-09-08,0.1140788330308244,0.11950027893649799,0.11648547187794496,0.11668819461508911,2023,168,3,False
2023-09-11,0.043203441733824684,0.026979784938923983,0.03749510541513192,0.03589277736262686,2023,169,3,False
2023-09-12,0.023269378767722382,0.025933002554283394,0.01792727610845514,0.022376552476820303,2023,170,3,False
2023-09-13,0.012887195359629502,-0.00702066190935581,0.006759891811078047,0.004208808420450579,2023,171,3,False
2023-09-14,0.020727212662073537,0.02138676221316652,0.013828991005872928,0.018647655293704327,2023,172,3,False
2023-09-15,0.05275308288918671,0.03871629350902402,0.032315249768026286,0.04126154205541234,2023,173,3,False
2023-09-18,0.052209721028177385,0.05089698898799152,0.05947023751714498,0.05419231584443796,2023,174,3,False
2023-09-19,-0.0216296934300586,-0.015956015019302824,-0.03299714485901946,-0.02352761776946029,2023,175,3,False
2023-09-20,0.021095208470115808,0.05210160018853519,0.03083805478066414,0.03467828781310505,2023,176,3,False
2023-09-21,0.0466982941851505,0.03410124274486151,0.03923027038718935,0.04000993577240045,2023,177,3,False
2023-09-22,-0.06254834057159585,-0.04021393322346681,-0.03985972870306085,-0.0475406674993745,2023,178,3,False
2023-09-25,0.0466666061489787,0.0537700417474242,0.05450230934261885,0.05164631907967391,2023,179,3,False
2023-09-26,0.0057307124656864996,0.016969243357231652,0.028986961548467142,0.01722897245712843,2023,180,3,False
2023-09-27,-0.012281120733154523,0.016549577935130087,0.012519143580397287,0.005595866927457618,2023,181,4,False
2023-09-28,-0.008549987466411484,-0.03168014753167892,-0.011384300196158477,-0.017204811731416293,2023,182,4,False
2023-10-09,-0.016714058593962924,-0.009106444967647566,-0.022559027584974422,-0.01612651038219497,2023,183,4,True
2023-10-10,0.04019452267571982,0.036520856451501674,0.028788113404080606,0.035167830843767366,2023,184,4,False
2023-10-11,-0.004825739430859869,0.012301434614365687,0.0014631564489390899,0.0029796172108149687,2023,185,4,False
2023-10-12,-0.048240946431119536,-0.0291295355358945,-0.03625536544122222,-0.03787528246941209,2023,186,4,True
2023-10-13,-0.02891172795785798,-0.023855621053458162,-0.037157700087966136,-0.029975016366427427,2023,187,4,False
2023-10-16,0.01881528874889926,0.0021951498198849555,0.03479707137953819,0.01860250331610747,2023,188,4,False
2023-10-17,0.027449856151033066,0.03878662038238394,0.03443661081881183,0.03355769578407628,2023,189,4,False
2023-10-18,0.06734220677023749,0.034445097922138755,0.057712970175513564,0.0531667582892966,2023,190,4,False
2023-10-19,0.0757622555797843,0.056049200044619725,0.04893912466441894,0.060250193429607656,2023,191,4,False
2023-10-20,0.035870987614680896,0.06339577938119893,0.04958187807262255,0.04961621502283412,2023,192,4,False
2023-10-23,0.08757355270623682,0.08532716179040008,0.08764336801987771,0.08684802750550487,2023,193,4,True
2023-10-24,0.0046194982515335775,0.023275412169281647,-0.026514049399002714,0.0004602870072708369,2023,194,4,True
2023-10-25,0.01441546631577854,-0.001586102822994827,-0.01202572321779648,0.00026788009166241075,2023,195,4,True
2023-10-26,0.0347250032752887,0.041992710218956814,0.03673269941977676,0.037816804304674094,2023,196,4,True
2023-10-27,0.03454175187918179,0.03445751080813567,0.04324214297655264,0.0374138018879567,2023,197,4,True
2023-10-30,0.04361799997421104,0.024267582086167888,0.03497800629851145,0.03428786278629679,2023,198,4,False
2023-10-31,0.06408148779900757,0.05578064647932479,0.06107384082996292,0.0603119917027651,2023,199,4,False
2023-11-01,0.06577018945200572,0.01838614933698218,0.026145566220005204,0.03676730166966437,2023,200,4,False
2023-11-02,0.053786506018244425,0.05045139882124213,0.07722858148445227,0.06048882877464628,2023,201,4,False
2023-11-03,0.03361302315255379,0.0355698582433093,0.03150494566150986,0.03356260901912431,2023,202,4,False
2023-11-06,-0.03899207356472198,-0.010757168511670087,-0.01756987479774055,-0.02243970562471087,2023,203,4,False
2023-11-07,0.024616747917380704,0.05184338199260976,0.04058411461361654,0.039014748174535666,2023,204,4,False
2023-11-08,0.05579613675150535,0.07777936533081349,0.0650794776570584,0.06621832657979242,2023,205,4,False
2023-11-09,0.011143776686190458,0.0033149157709023522,0.0160216806503686,0.010160124369153803,2023,206,4,False
2023-11-10,0.05888644875497286,0.04456328921081426,0.06247437764378237,0.05530803853652316,2023,207,4,False
2023-11-13,0.022373078124516072,0.030648110520171152,0.03447308738082844,0.029164758675171886,2023,208,4,False
2023-11-14,0.03399938437974126,0.033310378969245116,0.0364778637963859,0.03459587571512409,2023,209,4,False
2023-11-15,0.09361317559993525,0.10886461725028274,0.09499178652020099,0.09915652645680632,2023,210,4,False
2023-11-16,0.014917984111805118,0.02989463399885325,0.03368339640340948,0.02616533817135595,2023,211,4,False
2023-11-17,0.037358087156395915,0.061364377667608445,0.036723368381570254,0.04514861106852488,2023,212,4,False
2023-11-20,0.05886368966805802,0.05130909100591475,0.03597226181836345,0.04871501416411208,2023,213,4,False
2023-11-21,0.02432501015959684,0.03343667476673684,0.015239734875702174,0.024333806600678617,2023,214,4,False
2023-11-22,0.07914804687692112,0.0646674503208339,0.11453534153347274,0.0861169462437426,2023,215,4,False
2023-11-23,0.019250531797537607,0.00928739378745017,0.011087956112259245,0.013208627232415676,2023,216,4,False
2023-11-24,0.061969533170189404,0.06168157935642591,0.07393023422517465,0.06586044891726332,2023,217,4,False
2023-11-27,0.010400444526674437,0.0343354879691764,0.04207601709083709,0.028937316528895973,2023,218,4,False
2023-11-28,0.06004653562726552,0.05983475653128973,0.07556927636528202,0.06515018950794575,2023,219,4,False
2023-11-29,0.01636461000616376,0.027531346264830676,0.011184181218753165,0.018360045829915867,2023,220,4,False
2023-11-30,0.09005214332738493,0.06332655039484554,0.07613405121688811,0.07650424831303952,2023,221,4,False
2023-12-01,0.013651677157437822,0.015133361165220793,-0.004601658612167177,0.008061126570163812,2023,222,4,False
2023-12-04,0.0821639196022344,0.08107244465398775,0.07308769119900951,0.07877468515174389,2023,223,4,False
2023-12-05,0.06625752784889034,0.049035285246921294,0.04692203402620871,0.054071615707340114,2023,224,4,False
2023-12-06,-0.04199029317359686,-0.023912116461136737,-0.036640705691382676,-0.03418103844203876,2023,225,4,False
2023-12-07,-0.01145916936824061,0.015829040062819415,0.006573305510990921,0.0036477254018565755,2023,226,4,False
2023-12-08,0.14865111234425396,0.1558613108103482,0.15469624299385784,0.15306955538282,2023,227,4,False
2023-12-11,0.03803920305851065,0.024400963353317796,0.015420658109845133,0.025953608173891193,2023,228,4,False
2023-12-12,0.057717775792253415,0.04935925361567669,0.04944400713976665,0.05217367884923225,2023,229,4,False
2023-12-13,0.06493254832872954,0.015836149602632688,0.04395785164945974,0.04157551652694066,2023,230,4,False
2023-12-14,0.07163802002257869,0.030631706496702937,0.039118081883049056,0.04712926946744356,2023,231,4,False
2023-12-15,0.09780030539883068,0.09333466476515863,0.11282126840895386,0.10131874619098107,2023,232,4,False
2023-12-18,0.02182781084258161,0.04459530747232325,0.03309084265726899,0.03317132032405795,2023,233,4,False
2023-12-19,0.06033526137539173,0.04498020995710874,0.052814322546816325,0.052709931293105604,2023,234,4,False
2023-12-20,0.014324138551813513,0.03443616204599191,0.05098186053948385,0.03324738704576309,2023,235,4,False
2023-12-21,0.023833906056855803,0.027111821682281233,0.03494107127861102,0.028628933005916023,2023,236,4,True
2023-12-22,0.045534580730460704,0.07377212056047024,0.06303462866525934,0.060780443318730094,2023,237,4,False
2023-12-25,0.006272720292904781,-0.008811153797212071,-0.003659479360586711,-0.002065970954964667,2023,238,4,False
2023-12-26,0.11744555355247606,0.11908912265702268,0.15324431682861225,0.12992633101270368,2023,239,4,False
2023-12-27,0.024043439742939918,0.020527482679325516,0.00892807675712555,0.01783299972646366,2023,240,4,True
2024-01-02,0.05623915738651624,0.03921237621538497,0.04850785668144289,0.047986463427781366,2024,1,1,False
2024-01-03,0.06834481081009443,0.059839500639173364,0.052235645131125226,0.06013998552679767,2024,2,1,False
2024-01-04,0.0343444899747264,0.04326919223073046,0.07166066745725753,0.04975811655423814,2024,3,1,False
2024-01-05,0.05971130371448168,0.06702756489045973,0.044443820574748015,0.05706089639322981,2024,4,1,False
2024-01-08,0.03918983933000605,0.01657592461876746,0.03781255992010828,0.031192774622960596,2024,5,1,False
2024-01-09,0.017842233848987213,-0.0026269248209412916,0.007993354032099463,0.007736221020048462,2024,6,1,False
2024-01-10,-0.009745467261687365,-0.008727304773895115,0.007887787872000626,-0.0035283280545272844,2024,7,1,False
2024-01-11,0.0690119093021269,0.057164975172638084,0.07271597302971858,0.0662976191681612,2024,8,1,False
2024-01-12,0.0475904788193886,0.050746304818873225,0.03004850735786587,0.04279509699870923,2024,9,1,False
2024-01-15,0.005053687500926055,0.020487090509954738,0.0036890060385161446,0.00974326134979898,2024,10,1,False
2024-01-16,0.03145184061817328,-0.002790879055408113,0.024468516612805184,0.01770982605852345,2024,11,1,False
2024-01-17,-0.03844685315603391,-0.014319976784547838,-0.01301091334444506,-0.02192591442834227,2024,12,1,False
2024-01-18,0.0917383686550465,0.08409150460374916,0.0719486800443023,0.08259285110103266,2024,13,1,False
2024-01-19,-0.007669573380996225,0.003951639013763262,0.0166278864034375,0.004303317345401513,2024,14,1,False
2024-01-22,0.04860695036630243,0.021745100136385385,0.03569726292972225,0.035349771144136684,2024,15,1,False
2024-01-23,0.04781292944936678,0.03220251934621506,0.027400825840274094,0.035805424878618645,2024,16,1,False
2024-01-24,0.0617317279169231,0.05482862499311087,0.06890798711471108,0.06182278000824835,2024,17,1,False
2024-01-25,0.11369041251183745,0.09475238843753192,0.07850633921671972,0.09564971338869636,2024,18,1,False
2024-01-26,0.054697122697122694,0.05034029034029034,0.06336177936177938,0.056133064133064146,2024,19,1,False
2024-01-29,0.009628857628857629,0.03254986454986455,0.05272319272319273,0.031633971633971636,2024,20,1,False
2024-01-30,0.04168339768339768,0.04598514998514999,0.04284423084423084,0.043504259504259506,2024,21,1,False
2024-01-31,0.004211281548420613,0.023158949224543663,0.015778512453691544,0.014382914408885275,2024,22,1,False
2024-02-01,-0.0032077247588269625,-0.007579098136212363,0.0010852937105442113,-0.003233843061498371,2024,23,1,True
2024-02-02,-0.011102878429531733,0.016063598668809086,0.030329969247804914,0.011763563162360754,2024,24,1,True
2024-02-05,0.09698109843581491,0.0808563220691669,0.1179716697412448,0.09860303008207554,2024,25,1,True
2024-02-06,0.009810057839488014,0.0006322746341714581,0.02831988440484406,0.01292073895950118,2024,26,1,True
2024-02-07,0.033469293469293476,0.0493918573918574,0.0606927606927607,0.04785130385130385,2024,27,1,True
2024-02-08,-0.05330383826330737,-0.06777446699440742,-0.052718249667178176,-0.05793218497496432,2024,28,1,False
2024-02-19,0.035852930004105873,0.01314224593078071,0.04170191620403125,0.030232364046305943,2024,29,1,False
2024-02-20,0.015380361611067038,0.01486851309154079,0.005857853945721755,0.01203557621610986,2024,30,1,False
2024-02-21,0.017231905916788685,-0.0026159739344251295,0.01128998898014486,0.008635306987502806,2024,31,1,False
2024-02-22,0.06786985666397685,0.06369311773058932,0.06390502608235721,0.06515600015897445,2024,32,1,False
2024-02-23,0.10331365481651834,0.09469904707480742,0.1115952321043087,0.1032026446652115,2024,33,1,False
2024-02-26,0.05538363771593955,0.04319000544914549,0.043327033586995786,0.047300225584026946,2024,34,1,False
2024-02-27,0.03632605232605233,0.024526884526884528,0.01132826332826333,0.02406040006040006,2024,35,1,True
2024-02-28,0.04203432028652621,0.03189995609135583,0.025137325288149243,0.03302386722201043,2024,36,1,True
2024-02-29,0.10532923218818983,0.08534144310351387,0.0978801328395699,0.09618360271042453,2024,37,1,False
2024-03-01,-0.03404069804069804,0.011143823143823145,-0.00879023679023679,-0.010562370562370563,2024,38,1,False
2024-03-04,0.0944320529647599,0.09864530427855527,0.08848901590184075,0.09385545771505195,2024,39,1,False
2024-03-05,0.09498544398163812,0.09281216913674141,0.113980084514072,0.10059256587748384,2024,40,1,False
2024-03-06,0.051161027621161925,0.03230650124903696,0.030829158454699013,0.03809889577496597,2024,41,1,False
2024-03-07,0.07321872921159794,0.09461578668603622,0.09796382729818155,0.08859944773193856,2024,42,1,False
2024-03-08,0.09440372670769856,0.08247615395415388,0.07859268143879267,0.08515752070021504,2024,43,1,False
2024-03-11,0.030675713519411976,0.03953444823850124,0.010572589286975187,0.026927583681629466,2024,44,1,False
2024-03-12,0.03505972293940628,0.053819118759654144,0.07888849295514745,0.05592244488473597,2024,45,1,False
2024-03-13,0.06656943010332585,0.08111696481341818,0.07208128537379577,0.07325589343017992,2024,46,1,False
2024-03-14,0.030362595155294703,0.032722010846336136,0.031017839623422024,0.031367481875017623,2024,47,1,False
2024-03-15,0.03519290786384831,0.05473360861597459,0.03662849446740808,0.04218500364907699,2024,48,1,False
